1,1500,-0,1458,-1,1514,5,1482
1,1487,-1,1467,-1,1509,2,1487
1,1487,-1,1439,-1,1500,1,1487
1,1487,-1,1434,-3,1500,-0,1482
1,1473,-1,1458,-3,1504,-3,1477
1,1463,-1,1439,-2,1504,-3,1459
1,1473,-2,1444,-3,1504,-5,1463
1,1459,-2,1439,-3,1504,-2,1459
1,1459,-2,1430,-3,1504,-1,1459
1,1463,-2,1439,-3,1504,-1,1463
1,1459,-1,1482,-1,1514,3,1463
1,1431,-2,1430,-1,1509,3,1431
1,1491,-2,1472,-1,1514,2,1487
1,1482,-1,1458,1,1504,1,1477
1,1468,-1,1434,-1,1504,-2,1468
1,1509,-1,1439,-2,1504,-2,1500
1,1500,0,1439,-2,1504,-1,1496
1,1487,0,1439,-2,1514,0,1487
1,1477,-0,1434,-2,1509,0,1477
1,1413,-1,1434,-2,1504,-1,1325
1,1362,-11,1453,-0,1504,-4,1500
1,1500,-1,1496,3,1504,-2,1500
1,1496,0,1500,2,1504,1,1500
1,1496,1,1397,-1,1504,4,1496
1,1482,1,1411,-4,1514,6,1500
1,1487,1,1420,-4,1514,8,1487
1,1487,1,1467,-4,1504,7,1487
1,1500,1,1500,-0,1504,7,1491
1,1463,-0,1387,-3,1504,4,1459
1,1417,-2,1458,-4,1504,1,1426
1,1500,-2,1364,-4,1504,-0,1528
1,1496,-0,1364,-7,1504,-3,1500
1,1482,-0,1411,-6,1504,-3,1496
1,1524,0,1359,-6,1504,-5,1514
1,1496,1,1401,-6,1504,-4,1496
1,1500,0,1449,-4,1500,2,1496
1,1504,1,1420,-4,1504,4,1500
1,1500,1,1477,-2,1504,2,1496
1,1500,1,1458,-1,1504,0,1496
1,1500,1,1449,-2,1504,-2,1496
1,1496,1,1453,-2,1500,1,1500
1,1496,1,1463,-2,1500,-4,1500
1,1653,2,1458,-2,1496,-13,1706
1,1519,11,1504,-3,1504,-3,1496
1,1500,3,1496,1,1504,-1,1509
1,1500,1,1491,1,1504,-4,1500
1,1500,0,1500,1,1509,3,1496
1,1500,0,1500,1,1509,2,1496
1,1500,-0,1425,-1,1504,6,1504
1,1509,-0,1472,-2,1504,5,1514
1,1538,1,1504,-1,1504,4,1533
1,1496,0,1453,-1,1504,4,1496
1,1496,-1,1449,-2,1500,6,1496
1,1504,-1,1458,-1,1504,-0,1500
1,1500,-1,1444,-1,1504,-5,1504
1,1496,-1,1430,-3,1504,-4,1500
1,1500,-0,1425,-4,1504,-4,1500
1,1491,0,1477,-3,1518,-2,1504
1,1491,-0,1434,-2,1542,4,1477
1,1463,-1,1444,-4,1566,9,1473
1,1487,-1,1453,-3,1518,7,1491
1,1477,-1,1458,-2,1518,6,1482
1,1163,-5,1509,-0,1504,10,1112
1,1487,-17,1514,-0,1514,1,1487
1,1487,-2,1509,3,1518,4,1500
1,1500,1,1500,2,1504,0,1500
1,1500,1,1500,1,1504,-2,1500
1,1500,1,1472,0,1509,-1,1500
1,1500,1,1467,-1,1514,0,1491
1,1482,0,1416,-3,1504,-1,1477
1,1473,0,1425,-4,1504,-1,1473
1,1496,0,1392,-4,1500,-1,1504
1,1477,1,1401,-5,1500,-0,1477
1,1496,0,1392,-5,1514,3,1496
1,1496,0,1387,-5,1504,-1,1482
1,1459,-1,1401,-5,1509,-0,1468
1,1504,0,1458,-2,1448,-13,1487
1,1491,0,1477,-1,1486,-15,1491
1,1496,1,1458,-0,1496,-8,1500
1,1504,1,1482,0,1509,0,1500
1,1504,1,1482,0,1509,0,1504
1,1496,1,1472,-0,1504,-1,1496
1,1496,1,1453,-2,1496,1,1504
1,1496,0,1458,-2,1491,2,1496
1,1870,5,1368,-3,1500,3,1927
1,1496,14,1496,-5,1500,-2,1496
1,1500,1,1496,0,1500,-4,1496
1,1496,-1,1496,1,1500,-1,1496
1,1496,-1,1496,1,1504,-1,1500
1,1500,-1,1449,1,1504,1,1519
1,1533,1,1425,-3,1504,2,1538
1,1552,2,1387,-4,1504,0,1552
1,1538,3,1359,-7,1500,1,1538
1,1500,2,1439,-6,1504,2,1500
1,1514,0,1416,-3,1500,3,1533
1,1524,1,1387,-5,1504,5,1509
1,1500,0,1416,-5,1504,4,1500
1,1477,0,1467,-2,1509,6,1482
1,1487,-0,1397,-2,1514,4,1487
1,1450,-2,1430,-2,1504,1,1459
1,1491,-1,1401,-3,1504,2,1496
1,1496,-1,1425,-4,1504,2,1500
1,1468,-1,1500,-2,1500,-1,1454
1,1450,-2,1477,1,1504,0,1436
1,1459,-3,1500,1,1500,-2,1463
1,1463,-2,1504,1,1504,-3,1454
1,1445,-3,1500,1,1504,-3,1459
1,1500,-2,1453,0,1504,-5,1496
1,1288,-2,1496,-1,1504,3,1255
1,1237,-14,1514,1,1504,-1,1241
1,1264,-14,1500,1,1504,-4,1269
1,1454,-10,1458,0,1509,1,1487
1,1496,-1,1500,0,1509,9,1500
1,1500,2,1509,0,1504,6,1500
1,1509,2,1486,-0,1509,4,1533
1,1615,6,1434,-3,1504,1,1591
1,1528,5,1467,-3,1504,2,1487
1,1509,2,1496,-1,1514,-1,1562
1,1567,5,1449,-2,1504,-1,1567
1,1533,4,1430,-3,1504,-2,1528
1,1524,2,1439,-4,1504,-3,1509
1,1504,1,1458,-3,1496,-2,1504
1,1567,1,1467,-1,1500,-2,1576
1,1528,4,1453,-2,1504,1,1500
1,1496,2,1449,-2,1504,-1,1496
1,1473,1,1453,-2,1504,2,1473
1,1459,-0,1458,-2,1509,1,1473
1,1500,-1,1449,-2,1504,0,1500
1,1496,-0,1439,-2,1491,1,1496
1,1477,-1,1439,-3,1514,2,1487
1,1487,-1,1444,-3,1514,2,1487
1,1496,-0,1444,-3,1504,-1,1496
1,1496,-0,1453,-3,1504,-2,1496
1,1500,-0,1463,-2,1500,-5,1509
1,1500,-0,1458,-1,1504,-5,1496
1,1504,0,1458,-2,1500,-3,1504
1,1496,0,1472,-1,1504,-1,1500
1,1500,0,1467,-1,1504,-2,1500
1,1500,1,1463,-2,1509,-1,1496
1,1500,1,1463,-2,1504,2,1500
1,1500,1,1463,-1,1500,1,1500
1,1500,1,1463,-2,1504,-2,1500
1,1500,0,1482,-2,1509,-2,1477
0,1500,0,1458,-3,1504,-1,1500
0,1500,0,1482,-5,1504,1,1487
0,1496,0,1528,-5,1500,4,1496
0,1500,-1,1509,-2,1500,3,1500
0,1500,-1,1486,-1,1518,6,1487
0,1519,-2,1467,-1,1500,4,1528
0,1533,-1,1482,-2,1509,2,1533
0,1514,0,1500,-2,1500,2,1514
0,1504,1,1491,-1,1491,-2,1509
0,1500,1,1486,0,1496,1,1500
0,1496,1,1232,-5,1500,7,1496
0,1496,-0,1274,-26,1500,1,1496
0,1528,1,1778,-22,1504,-1,1528
0,1509,4,1792,8,1500,-0,1496
0,1500,4,1500,24,1504,1,1487
0,1496,4,1331,23,1504,2,1496
0,1463,3,1321,9,1500,-5,1454
0,1454,-0,1331,-4,1504,-1,1463
0,1496,-2,1368,-16,1500,-0,1496
0,1496,-2,1500,-22,1504,0,1509
0,1500,-2,1627,-14,1504,2,1500
0,1500,-1,1556,-5,1500,-4,1496
0,1496,-1,1537,2,1500,1,1500
0,1538,-0,1500,5,1491,-3,1538
0,1509,2,1463,7,1504,1,1504
0,1491,3,1406,3,1504,2,1496
0,1477,3,1425,-1,1504,3,1473
0,1454,2,1467,-3,1491,-3,1459
0,1473,-1,1453,-4,1509,-1,1482
0,1500,-1,1458,-4,1504,-3,1500
0,1500,-1,1463,-4,1504,-1,1500
0,1500,-1,1472,-5,1504,-1,1500
0,1504,-2,1514,-4,1504,1,1504
0,1514,-2,1504,-1,1504,2,1533
0,1615,3,1731,10,1504,2,1625
0,1500,9,1542,26,1504,0,1496
0,1473,8,1274,17,1509,2,1454
0,1431,4,1387,-2,1509,2,1431
0,1436,-1,1354,-14,1504,5,1431
0,1473,-7,1504,-25,1500,2,1496
0,1538,-7,1740,-20,1504,-4,1552
0,1500,-4,1580,-2,1500,1,1496
0,1519,-4,1518,-0,1504,-0,1524
0,1509,1,1486,5,1514,-3,1504
0,1500,2,1453,5,1496,-1,1496
0,1496,2,1425,2,1504,1,1500
0,1496,3,1430,-3,1500,1,1496
0,1477,3,1430,-7,1504,-1,1473
0,1468,2,1430,-12,1504,0,1468
0,1514,2,1575,-12,1504,2,1500
0,1500,2,1537,-5,1504,-2,1500
0,1477,2,1500,-1,1504,3,1468
0,1473,1,1482,1,1509,0,1468
0,1468,-1,1458,1,1504,1,1473
0,1473,-2,1467,0,1509,1,1482
0,1482,-3,1453,0,1514,-1,1487
1,1500,-2,1463,-1,1500,-0,1500
1,1500,0,1467,-0,1504,-0,1477
1,1473,0,1458,-1,1504,-2,1477
1,1477,0,1463,-1,1509,0,1477
1,1454,-1,1472,-1,1509,-0,1459
1,1450,-1,1467,-1,1504,0,1431
1,1380,-3,1467,-1,1504,-0,1385
1,1375,-6,1472,-1,1509,-0,1375
1,1394,-6,1463,-1,1504,1,1394
1,1399,-5,1467,-1,1509,1,1403
1,1468,-3,1467,-1,1509,-1,1468
1,1487,0,1458,-1,1514,1,1477
1,1459,0,1439,-3,1504,-4,1459
1,1504,-0,1477,-2,1509,-2,1487
1,1500,1,1430,-2,1504,-1,1500
1,1500,1,1434,-3,1504,0,1504
1,1491,1,1467,-2,1496,-1,1491
1,1496,1,1463,-1,1500,-1,1496
1,1528,1,1444,-1,1476,-3,1519
1,1519,1,1458,-1,1462,-7,1519
1,1538,1,1449,-1,1452,-11,1538
1,1509,2,1453,-1,1500,-4,1509
1,1514,1,1265,-3,1504,-2,1524
1,1504,1,1180,-17,1500,-0,1496
1,1496,-0,1500,-6,1504,-0,1496
1,1496,-0,1496,0,1504,4,1496
1,1514,0,1496,1,1504,4,1524
1,1557,2,1430,-0,1504,7,1562
1,1548,3,1439,-2,1504,5,1552
1,1514,2,1458,-1,1496,3,1509
1,1552,2,1449,-1,1457,-7,1552
1,1538,2,1453,-1,1467,-10,1528
1,1496,1,1416,-3,1500,-6,1496
1,1496,1,1425,-3,1500,-3,1496
1,1496,1,1434,-3,1504,-1,1509
1,1496,1,1434,-2,1500,-2,1496
1,1473,0,1425,-2,1504,-3,1473
1,1459,-1,1444,-2,1509,-1,1459
1,1473,-1,1449,-2,1504,4,1477
1,1504,-0,1731,3,1504,1,1500
1,1500,0,1603,13,1509,5,1509
1,1500,-0,1500,3,1504,5,1500
1,1496,-0,1500,1,1504,2,1500
1,1500,0,1509,-0,1509,1,1500
1,1500,0,1449,-1,1504,-1,1500
1,1500,0,1411,-5,1509,-5,1500
1,1487,-0,1406,-5,1514,-0,1487
1,1482,-0,1335,-9,1514,5,1487
1,1500,-0,1425,-7,1509,2,1500
1,1500,0,1444,-5,1504,1,1500
1,1487,-0,1425,-4,1514,1,1487
1,1491,-0,1449,-4,1504,0,1500
1,1500,-0,1500,-1,1504,-2,1500
1,1500,0,1425,-1,1504,1,1500
1,1496,0,1500,-1,1504,0,1500
1,1500,0,1496,1,1504,-1,1487
1,1500,-0,1458,0,1504,-1,1500
1,1500,0,1453,-1,1504,-3,1500
1,1496,-0,1317,-2,1500,-1,1500
1,1496,-0,1170,-16,1504,0,1500
1,1496,-0,1199,-18,1500,1,1500
1,1500,-0,1217,-17,1500,3,1500
1,1500,-1,1518,-4,1504,-5,1500
1,1496,-0,1500,4,1500,1,1500
1,1487,0,1482,3,1514,3,1482
1,1487,-0,1486,2,1518,2,1500
1,1496,-0,1500,2,1504,-1,1496
1,1500,0,1434,0,1504,-1,1500
1,1500,0,1458,-1,1500,-2,1500
1,1504,0,1472,0,1504,-1,1500
1,1500,0,1453,-1,1504,-0,1496
1,1509,0,1486,-0,1514,-2,1491
1,1496,0,1449,-0,1504,-2,1500
1,1500,0,1439,-2,1504,-4,1500
1,1500,0,1463,-2,1504,-6,1500
1,1504,0,1750,3,1504,-5,1500
1,1496,-0,1688,13,1504,-4,1500
1,1509,0,1669,12,1504,-1,1500
1,1504,0,1467,7,1504,-0,1500
1,1500,1,1463,-2,1496,-3,1496
1,1500,1,1467,-3,1509,-1,1496
1,1500,0,1288,-8,1500,3,1504
1,1500,0,1449,-7,1504,-2,1500
1,1500,0,1444,-5,1504,1,1496
1,1514,0,1392,-5,1504,-2,1524
1,1504,0,1411,-5,1504,3,1504
1,1500,0,1434,-4,1504,0,1500
0,1500,1,1430,-5,1504,2,1504
0,1509,1,1430,-10,1504,4,1509
0,1533,2,1504,-11,1509,0,1533
0,1524,3,1500,-9,1504,-2,1524
0,1496,3,1547,-6,1504,1,1509
0,1500,2,1533,-2,1504,5,1496
0,1496,2,1500,1,1500,7,1496
0,1500,1,1463,1,1504,4,1500
0,1514,1,1444,2,1509,2,1504
0,1487,2,1434,-0,1504,0,1482
0,1477,1,1425,-3,1504,1,1468
0,1468,-1,1449,-5,1509,-1,1477
0,1496,-2,1504,-5,1504,-0,1500
0,1500,-1,1500,-3,1504,-0,1500
0,1500,-1,1500,-1,1452,-8,1500
0,1491,-0,1504,1,1395,-23,1491
0,1496,0,1472,2,1390,-30,1487
0,1491,0,1425,1,1395,-35,1491
0,1491,-0,1458,-2,1400,-35,1491
0,1491,-0,1477,-2,1414,-30,1482
0,1500,-1,1439,-3,1504,-9,1500
0,1519,-1,1453,-5,1509,-2,1528
0,1538,0,1504,-4,1504,2,1533
0,1496,1,1467,-1,1504,4,1496
0,1500,2,1458,-3,1500,5,1500
0,1487,2,1509,-2,1514,0,1496
0,1496,2,1477,-1,1500,2,1496
0,1477,3,1458,-1,1504,2,1477
0,1440,1,1477,-2,1504,-1,1436
0,1473,-2,1449,-3,1613,11,1473
0,1487,-2,1449,-4,1688,47,1487
0,1491,-3,1458,-5,1674,56,1491
0,1504,-3,1472,-5,1655,58,1519
0,1562,-2,1509,-5,1646,52,1562
0,1538,1,1537,-4,1646,54,1528
0,1500,3,1537,-1,1632,48,1504
0,1500,4,1514,-0,1504,15,1500
0,1500,5,1514,1,1504,1,1500
0,1482,5,1458,1,1504,-3,1468
0,1440,4,1439,-2,1509,-2,1440
0,1440,-1,1477,-4,1504,-4,1440
0,1468,-4,1518,-5,1504,-7,1482
0,1504,-5,1566,-2,1500,-5,1509
0,1533,-3,1537,4,1500,-5,1548
0,1562,1,1477,5,1504,-3,1557
0,1509,4,1411,3,1504,0,1496
0,1473,4,1401,-5,1504,-1,1473
0,1454,3,1472,-10,1509,-0,1450
0,1477,-0,1528,-9,1504,-1,1482
0,1500,-1,1566,-4,1504,-1,1500
0,1487,-1,1523,0,1514,0,1487
0,1496,-2,1509,2,1509,-0,1482
0,1500,-2,1504,4,1514,1,1482
0,1500,-2,1420,4,1504,2,1500
0,1496,-1,1425,-0,1504,2,1482
0,1463,-1,1458,-2,1504,1,1473
0,1482,-2,1477,-2,1518,5,1500
0,1477,-2,1472,-2,1504,3,1473
0,1473,-2,1477,-2,1504,4,1477
0,1487,-2,1496,-1,1504,2,1500
0,1482,-1,1477,0,1504,-0,1500
0,1487,-1,1472,1,1419,-17,1491
0,1491,-1,1477,1,1366,-31,1491
0,1509,-1,1444,1,1390,-38,1528
0,1519,1,1425,-2,1395,-36,1504
0,1491,2,1467,-4,1452,-33,1491
0,1500,3,1500,-2,1504,-14,1500
0,1500,4,1439,-1,1504,-5,1500
0,1445,4,1430,-5,1504,1,1431
0,1454,-0,1500,-6,1504,3,1459
0,1477,-2,1472,-4,1509,4,1468
1,1487,-2,1449,-2,1504,4,1500
1,1500,-0,1449,-0,1500,5,1496
1,1463,-0,1411,-2,1504,4,1463
1,1463,-1,1430,-3,1504,0,1463
1,1496,-1,1411,-4,1504,-2,1500
1,1496,-0,1463,-3,1500,-1,1496
1,1496,0,1401,-2,1491,-3,1496
1,1500,0,1364,-5,1504,-1,1500
1,1500,0,1401,-5,1500,-1,1500
1,1496,0,1411,-4,1504,0,1496
1,1500,0,1467,-3,1504,1,1500
1,1500,0,1458,-1,1504,-1,1496
1,1496,0,1449,-1,1500,-1,1500
1,1500,0,1453,-1,1504,-1,1500
1,1509,0,1463,-0,1467,-2,1504
1,1500,0,1463,-1,1371,-26,1504
1,1504,0,1472,-0,1342,-39,1509
1,1538,1,1467,-0,1361,-43,1538
1,1528,1,1463,-1,1409,-38,1519
1,1504,1,1444,-1,1496,-16,1504
1,1538,1,1420,-3,1500,-6,1552
1,1519,2,1463,-2,1500,1,1519
1,1524,1,1368,-5,1504,1,1528
1,1586,2,1453,-4,1504,3,1572
1,1543,3,1420,-3,1504,4,1533
1,1548,1,1434,-4,1500,2,1548
1,1572,2,1453,-3,1500,7,1586
1,1576,4,1439,-2,1500,6,1567
1,1548,3,1453,-2,1500,4,1543
1,1605,4,1401,-2,1500,2,1615
1,1562,5,1434,-3,1496,-2,1562
1,1500,3,1463,-1,1518,-3,1491
1,1487,1,1444,-1,1551,10,1491
1,1491,-0,1453,-1,1636,28,1491
1,1519,-1,1449,-1,1646,39,1524
1,1533,0,1430,-2,1650,43,1533
1,1533,1,1463,-2,1646,49,1533
1,1548,1,1444,-1,1636,51,1548
1,1528,2,1439,-2,1636,51,1528
1,1519,1,1444,-2,1632,47,1524
1,1524,0,1458,-2,1509,19,1519
1,1514,0,1463,-0,1504,7,1514
1,1519,-0,1430,-2,1504,-0,1514
1,1500,-0,1449,-1,1504,-8,1500
1,1509,-0,1453,-1,1509,-8,1509
1,1524,0,1453,-1,1504,-6,1524
1,1509,1,1444,-1,1504,-8,1500
1,1500,0,1449,-1,1509,-10,1504
1,1528,1,1449,-1,1551,-5,1519
1,1514,1,1439,-1,1566,7,1509
1,1500,0,1439,-1,1533,12,1524
1,1509,-0,1434,-2,1504,4,1509
1,1496,-0,1434,-3,1518,4,1487
1,1491,-0,1444,-2,1518,9,1491
1,1491,-0,1463,-2,1491,8,1491
1,1491,-0,1467,-1,1332,-13,1491
1,1491,-0,1472,-2,1275,-52,1491
1,1491,0,1482,-1,1284,-64,1496
1,1491,0,1472,-0,1299,-66,1491
1,1491,-0,1472,-0,1318,-67,1491
1,1509,-0,1477,-0,1351,-60,1509
1,1496,0,1463,-0,1457,-36,1491
1,1519,0,1416,-2,1504,-14,1504
1,1504,0,1482,-2,1509,-7,1504
1,1524,0,1401,-2,1486,-2,1514
1,1500,0,1411,-4,1504,4,1504
1,1548,1,1406,-5,1504,4,1548
1,1528,2,1430,-4,1486,9,1524
1,1528,1,1425,-4,1504,10,1533
1,1528,2,1439,-3,1504,4,1528
1,1528,2,1434,-2,1500,3,1524
1,1519,1,1434,-2,1504,5,1519
1,1514,1,1453,-2,1491,4,1519
1,1519,1,1458,-1,1665,19,1514
1,1500,1,1449,-1,1759,65,1491
1,1504,0,1449,-1,1754,73,1504
1,1500,0,1449,-2,1740,82,1500
1,1496,-0,1463,-2,1646,70,1500
1,1500,-0,1500,-1,1504,28,1500
1,1500,1,1500,-0,1509,8,1500
1,1500,0,1500,0,1504,-4,1538
1,1552,2,1453,-1,1504,-8,1543
1,1500,1,1477,-1,1509,-8,1504
1,1500,1,1500,0,1504,-5,1500
1,1500,0,1500,1,1504,-5,1500
1,1509,0,1453,1,1504,-2,1524
1,1538,1,1430,-2,1504,1,1528
1,1533,1,1406,-2,1504,-1,1533
1,1548,2,1387,-4,1504,0,1528
1,1524,1,1406,-5,1504,-0,1524
1,1509,0,1420,-3,1504,4,1504
1,1509,0,1416,-3,1509,3,1509
1,1504,0,1416,-3,1504,3,1500
1,1504,0,1411,-3,1504,-1,1509
1,1500,1,1416,-3,1504,-1,1500
1,1500,0,1420,-3,1509,-0,1482
1,1482,-0,1430,-2,1347,-14,1487
1,1487,0,1434,-4,1212,-65,1487
1,1482,1,1453,-3,1226,-82,1487
1,1487,1,1458,-1,1226,-93,1487
1,1487,-0,1439,-1,1226,-96,1487
1,1491,-0,1416,-3,1500,-69,1496
1,1504,0,1420,-3,1504,-25,1500
1,1514,0,1416,-4,1504,-1,1538
1,1557,2,1406,-4,1504,3,1533
1,1528,2,1439,-3,1509,6,1548
1,1543,3,1434,-2,1504,8,1533
1,1509,2,1453,-1,1504,8,1509
1,1500,0,1434,-2,1504,3,1500
1,1528,0,1420,-3,1603,28,1528
1,1538,1,1420,-3,1608,34,1543
1,1548,3,1439,-3,1603,39,1543
1,1491,1,1467,-0,1518,21,1491
1,1487,1,1463,-2,1518,9,1487
1,1487,0,1472,-1,1518,-2,1491
1,1500,1,1477,-1,1504,-4,1500
0,1500,1,1467,-2,1504,-7,1500
0,1477,2,1472,-2,1533,0,1477
0,1477,2,1477,-2,1523,3,1477
0,1468,1,1463,-2,1528,8,1463
0,1450,-2,1496,-2,1551,13,1463
0,1487,-3,1496,-0,1533,15,1504
0,1533,-1,1463,-0,1504,6,1528
0,1514,2,1472,-1,1504,-0,1509
0,1491,3,1472,-2,1518,1,1491
0,1482,3,1500,-2,1561,9,1482
0,1487,3,1496,-2,1551,12,1482
0,1468,2,1496,-1,1523,9,1459
0,1463,-1,1504,-1,1504,3,1459
0,1504,-2,1463,-0,1509,3,1500
0,1504,-2,1453,-2,1504,4,1500
0,1524,-1,1463,-3,1509,2,1528
0,1519,0,1496,-2,1504,3,1514
0,1500,2,1477,-1,1504,2,1500
0,1500,3,1500,-0,1504,0,1500
0,1482,4,1458,1,1504,3,1454
0,1431,1,1430,-1,1504,1,1436
0,1487,-2,1472,-4,1504,-0,1504
0,1500,-1,1500,-3,1504,-0,1500
0,1509,-1,1444,-3,1504,1,1514
0,1509,-1,1496,-4,1509,-1,1524
0,1528,0,1500,-2,1504,2,1528
0,1519,1,1500,-1,1504,-1,1519
0,1496,2,1496,1,1504,-2,1500
0,1500,3,1486,3,1514,-0,1509
0,1477,2,1416,3,1504,-2,1473
0,1463,0,1434,-2,1504,-0,1459
0,1473,-1,1434,-5,1504,-0,1473
0,1482,-1,1458,-8,1504,-1,1477
0,1500,-1,1566,-7,1504,-1,1504
0,1487,-1,1528,-1,1504,-0,1504
0,1473,-0,1500,2,1504,-2,1468
0,1473,-1,1458,3,1504,-2,1487
0,1487,1,1434,-3,1509,2,1482
0,1459,0,1477,-5,1504,2,1459
0,1450,-2,1477,-5,1509,0,1459
0,1500,-3,1482,-4,1509,-2,1504
0,1496,-2,1509,-3,1504,-0,1500
0,1487,-2,1486,-2,1514,2,1496
0,1500,-1,1496,0,1518,-4,1482
0,1482,0,1434,1,1509,-4,1482
0,1468,1,1453,-1,1504,-6,1473
0,1487,0,1449,-2,1514,-4,1487
0,1473,2,1453,-3,1504,-5,1473
0,1440,1,1482,-4,1504,-2,1445
0,1463,-1,1463,-3,1504,-5,1459
0,1301,-4,1500,-2,1504,-0,1269
0,1269,-20,1500,0,1504,-1,1283
0,1591,-27,1392,1,1509,1,1673
0,1735,-9,1416,-6,1504,12,1716
0,1596,10,1500,-8,1504,17,1562
0,1491,17,1504,-8,1476,61,1491
0,1487,-4,1523,-6,1486,16,1519
0,1576,-1,1556,-3,1448,-0,1581
0,1586,7,1463,-1,1428,-22,1581
